OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,Sales,Profit
O000352,2024-10-26,C01006,P0210,2,7010.17,0.2,11216.27,3782.27
O000353,2023-02-20,C03705,P0233,2,8774.46,0.0,17548.92,8664.92
O000354,2023-02-14,C01108,P0414,5,5988.39,0.15,25450.66,8565.66
O000355,2023-12-24,C00362,P0076,2,6357.52,0.15,10807.78,4081.78
O000356,2023-09-21,C04054,P0241,4,5367.46,0.1,19322.86,8298.86
O000357,2023-05-21,C02565,P0251,3,6612.65,0.2,15870.36,5877.36
O000358,2024-09-11,C01807,P0370,1,6619.79,0.2,5295.83,746.83
O000359,2023-08-19,C00344,P0195,3,5685.52,0.1,15350.9,5630.9
O000360,2023-01-17,C04780,P0345,5,4321.24,0.2,17284.96,304.96
O000361,2024-09-01,C03393,P0031,5,2798.11,0.2,11192.44,402.44
O000362,2024-06-26,C04709,P0280,4,1822.73,0.1,6561.83,1629.83
O000363,2023-12-05,C00395,P0196,2,362.39,0.1,652.3,144.3
O000364,2023-06-21,C01130,P0170,4,2004.12,0.05,7615.66,3575.66
O000365,2023-06-02,C04004,P0382,5,2824.62,0.1,12710.79,5015.79
O000366,2023-02-23,C02500,P0405,1,5675.39,0.15,4824.08,1265.08
O000367,2023-01-13,C03664,P0236,3,6550.73,0.15,16704.36,5535.36
O000368,2023-04-16,C03862,P0422,2,9637.01,0.15,16382.92,6626.92
O000369,2024-07-08,C00707,P0420,4,690.87,0.1,2487.13,1011.13
O000370,2023-10-31,C03094,P0268,4,3905.79,0.0,15623.16,2863.16
O000371,2024-03-07,C02217,P0219,4,5790.1,0.05,22002.38,9754.38
O000372,2023-12-28,C02076,P0163,4,1335.32,0.05,5074.22,670.22
O000373,2023-01-28,C00276,P0489,1,2660.13,0.1,2394.12,612.12
O000374,2024-11-28,C01490,P0331,1,4378.74,0.05,4159.8,1239.8
O000375,2024-11-26,C04606,P0407,1,385.06,0.05,365.81,58.81
O000376,2023-11-20,C02165,P0073,1,4594.05,0.0,4594.05,1608.05
O000377,2024-03-26,C03987,P0272,4,811.79,0.2,2597.73,-14.27
O000378,2023-07-03,C01349,P0100,5,223.66,0.05,1062.38,167.38
O000379,2023-09-09,C02390,P0212,3,465.69,0.05,1327.22,358.22
O000380,2024-08-03,C03051,P0191,5,691.11,0.15,2937.22,572.22
O000381,2023-09-28,C01149,P0075,3,2772.02,0.15,7068.65,390.65
O000382,2024-12-12,C00183,P0099,3,5530.76,0.1,14933.05,2831.05
O000383,2024-04-16,C04963,P0429,4,3632.0,0.1,13075.2,4359.2
O000384,2024-10-20,C01307,P0209,1,1042.97,0.0,1042.97,413.97
O000385,2024-02-12,C03683,P0200,5,6264.63,0.2,25058.52,6738.52
O000386,2024-02-19,C01632,P0072,4,9102.6,0.1,32769.36,14301.36
O000387,2024-02-02,C02832,P0214,5,2424.05,0.1,10908.22,2073.22
O000388,2023-11-27,C01672,P0215,1,985.79,0.05,936.5,336.5
O000389,2024-04-16,C01534,P0449,5,4409.52,0.2,17638.08,3823.08
O000390,2024-01-19,C04986,P0339,4,7231.42,0.0,28925.68,11261.68
O000391,2023-09-06,C00218,P0178,4,1483.49,0.05,5637.26,849.26
O000392,2024-07-09,C02930,P0332,4,4105.42,0.0,16421.68,7677.68
O000393,2024-10-19,C01276,P0103,3,4299.5,0.0,12898.5,3655.5
O000394,2023-01-27,C00869,P0390,1,2695.97,0.05,2561.17,928.17
O000395,2023-09-05,C00650,P0397,5,1313.82,0.15,5583.74,1168.74
O000396,2024-12-07,C04855,P0166,2,2867.0,0.05,5447.3,1205.3
O000397,2024-11-29,C00720,P0099,5,7095.33,0.05,33702.82,13532.82
O000398,2023-10-24,C02527,P0151,2,3788.73,0.15,6440.84,902.84
O000399,2023-05-17,C02085,P0172,3,5632.4,0.2,13517.76,-198.24
O000400,2024-02-09,C03228,P0470,3,2672.75,0.05,7617.34,1857.34
O000401,2024-10-30,C01489,P0484,4,5727.24,0.2,18327.17,3063.17
O000402,2024-04-29,C00817,P0011,2,1725.93,0.15,2934.08,480.08
O000403,2023-08-18,C03449,P0427,2,6549.18,0.05,12443.44,4727.44
O000404,2023-02-17,C02867,P0337,5,617.44,0.05,2932.84,1302.84
O000405,2023-01-23,C02990,P0004,2,2034.5,0.05,3865.55,939.55
O000406,2023-03-08,C03730,P0477,5,1437.08,0.0,7185.4,1550.4
O000407,2023-06-29,C03162,P0081,4,5114.3,0.05,19434.34,7354.34
O000408,2023-08-06,C00762,P0247,5,6701.47,0.05,31831.98,8286.98
O000409,2024-09-11,C03999,P0269,3,2862.71,0.0,8588.13,3206.13
O000410,2023-01-10,C04490,P0120,5,3086.51,0.2,12346.04,2821.04
O000411,2023-03-28,C03797,P0262,4,5145.5,0.1,18523.8,4475.8
O000412,2023-05-10,C02322,P0120,3,3570.34,0.1,9639.92,3924.92
O000413,2023-11-28,C00978,P0489,4,2220.48,0.15,7549.63,421.63
O000414,2024-09-29,C02056,P0051,4,5131.27,0.2,16420.06,4016.06
O000415,2023-05-08,C04371,P0291,1,3071.3,0.05,2917.74,661.74
O000416,2023-10-19,C03272,P0473,1,3061.7,0.15,2602.44,57.44
O000417,2023-07-08,C00726,P0011,2,1681.92,0.05,3195.65,741.65
O000418,2023-05-12,C01111,P0236,4,7424.84,0.05,28214.39,13322.39
O000419,2023-08-12,C01523,P0425,4,2515.51,0.15,8552.73,2100.73
O000420,2024-06-02,C02284,P0300,2,6117.6,0.15,10399.92,4129.92
O000421,2023-11-02,C00449,P0196,1,498.84,0.15,424.01,170.01
O000422,2023-01-04,C03849,P0237,4,3090.79,0.15,10508.69,396.69
O000423,2023-09-01,C01717,P0487,2,4261.94,0.0,8523.88,3347.88
O000424,2024-09-21,C02775,P0300,4,5762.31,0.1,20744.32,8204.32
O000425,2023-11-08,C04066,P0022,3,5734.95,0.2,13763.88,881.88
O000426,2023-02-08,C03366,P0315,2,6443.35,0.0,12886.7,5324.7
O000427,2023-02-24,C03617,P0471,4,5408.79,0.1,19471.64,7667.64
O000428,2023-01-19,C01125,P0371,2,6036.72,0.1,10866.1,4572.1
O000429,2024-06-02,C03655,P0248,4,2391.57,0.1,8609.65,2549.65
O000430,2023-05-22,C04696,P0169,2,4209.27,0.15,7155.76,1697.76
O000431,2024-03-16,C02135,P0068,3,8097.92,0.0,24293.76,9617.76
O000432,2023-09-08,C04462,P0421,2,3009.42,0.0,6018.84,1048.84
O000433,2024-11-09,C03222,P0080,4,5037.56,0.2,16120.19,1224.19
O000434,2023-09-26,C04514,P0275,3,3081.92,0.15,7858.9,2443.9
O000435,2024-08-10,C01927,P0450,4,3976.41,0.1,14315.08,5395.08
O000436,2024-05-12,C00169,P0308,4,5634.04,0.2,18028.93,2088.93
O000437,2023-08-11,C04230,P0280,5,1685.63,0.2,6742.52,577.52
O000438,2024-11-26,C02625,P0040,5,756.45,0.2,3025.8,875.8
O000439,2024-12-26,C04625,P0182,4,8472.58,0.2,27112.26,8272.26
O000440,2023-03-21,C03053,P0257,3,8705.17,0.2,20892.41,6954.41
O000441,2024-03-13,C02947,P0134,3,1146.75,0.2,2752.2,703.2
O000442,2023-11-19,C03973,P0425,1,2696.0,0.2,2156.8,543.8
O000443,2024-09-03,C03754,P0058,3,2669.85,0.1,7208.59,596.59
O000444,2024-03-22,C01833,P0438,2,3130.75,0.15,5322.28,558.28
O000445,2023-08-16,C03965,P0493,3,6732.71,0.05,19188.22,4479.22
O000446,2023-04-14,C03250,P0045,5,220.71,0.15,938.02,153.02
O000447,2024-08-22,C00136,P0453,2,3797.2,0.2,6075.52,145.52
O000448,2024-11-07,C02929,P0130,5,890.88,0.0,4454.4,2039.4
O000449,2024-07-29,C00400,P0401,1,3366.36,0.1,3029.72,729.72
O000450,2023-01-05,C03078,P0354,3,5597.27,0.0,16791.81,4644.81
O000451,2024-03-23,C02536,P0143,1,2682.5,0.15,2280.12,287.12
O000452,2024-08-28,C02243,P0398,2,2986.75,0.05,5674.82,1114.82
O000453,2024-05-24,C00553,P0270,5,2252.55,0.1,10136.48,3746.48
O000454,2023-12-16,C01778,P0450,3,2983.96,0.05,8504.29,1814.29
O000455,2024-12-13,C00972,P0469,4,5803.65,0.2,18571.68,5471.68
O000456,2024-05-28,C01342,P0121,4,366.65,0.2,1173.28,1.28
O000457,2023-07-29,C03165,P0056,5,288.88,0.05,1372.18,272.18
O000458,2024-10-26,C00830,P0316,4,5857.17,0.2,18742.94,4286.94
O000459,2023-10-25,C01125,P0246,4,1778.39,0.2,5690.85,-17.15
O000460,2024-01-29,C02844,P0317,1,3334.84,0.0,3334.84,1126.84
O000461,2024-12-15,C00647,P0130,1,961.15,0.05,913.09,430.09
O000462,2024-02-15,C04045,P0238,3,1157.32,0.1,3124.76,1033.76
O000463,2024-09-05,C00361,P0397,3,1389.87,0.2,3335.69,686.69
O000464,2024-02-05,C04850,P0260,5,937.56,0.1,4219.02,1849.02
O000465,2024-06-11,C02297,P0197,1,2445.9,0.1,2201.31,844.31
O000466,2023-10-03,C04003,P0117,4,4369.9,0.2,13983.68,3991.68
O000467,2023-07-17,C01581,P0016,5,1850.98,0.15,7866.66,2781.66
O000468,2024-09-27,C02911,P0136,5,5574.01,0.0,27870.05,7865.05
O000469,2023-05-03,C04459,P0029,4,6506.82,0.15,22123.19,2455.19
O000470,2024-08-10,C00293,P0230,1,5062.48,0.0,5062.48,2357.48
O000471,2024-02-15,C01738,P0025,2,2095.1,0.15,3561.67,829.67
O000472,2023-11-27,C03606,P0030,2,3915.65,0.15,6656.6,162.6
O000473,2024-12-01,C02439,P0143,3,3827.94,0.15,9761.25,3782.25
O000474,2023-12-05,C03691,P0180,5,7550.68,0.1,33978.06,9223.06
O000475,2024-02-13,C02329,P0442,4,8052.23,0.2,25767.14,7175.14
O000476,2024-05-20,C00345,P0330,3,4206.81,0.1,11358.39,2727.39
O000477,2023-09-18,C03796,P0430,3,3058.96,0.05,8718.04,1548.04
O000478,2023-01-08,C02292,P0432,4,7462.75,0.0,29851.0,10527.0
O000479,2023-12-12,C00297,P0182,1,7108.01,0.15,6041.81,1331.81
O000480,2024-06-27,C03023,P0313,5,5087.89,0.15,21623.53,7718.53
O000481,2024-01-01,C00715,P0316,2,5178.63,0.0,10357.26,3129.26
O000482,2023-09-19,C03003,P0323,1,5802.38,0.1,5222.14,1434.14
O000483,2023-09-20,C02825,P0013,3,719.72,0.05,2051.2,371.2
O000484,2024-08-25,C03968,P0026,3,1637.52,0.2,3930.05,441.05
O000485,2023-01-06,C01557,P0341,5,2059.09,0.1,9265.91,2740.91
O000486,2023-07-26,C04839,P0363,2,7601.05,0.05,14442.0,6186.0
O000487,2024-03-12,C00621,P0170,5,1540.48,0.2,6161.92,1111.92
O000488,2023-11-22,C01604,P0070,1,5231.04,0.05,4969.49,1720.49
O000489,2024-04-08,C03476,P0404,4,1128.71,0.0,4514.84,2130.84
O000490,2023-07-18,C00325,P0063,1,6562.76,0.15,5578.35,2241.35
O000491,2023-10-02,C01661,P0088,1,2406.67,0.1,2166.0,903.0
O000492,2024-10-20,C00995,P0342,2,3058.08,0.2,4892.93,1728.93
O000493,2024-12-11,C00704,P0244,4,4045.5,0.0,16182.0,3222.0
O000494,2024-09-18,C01132,P0462,3,7390.14,0.2,17736.34,5316.34
O000495,2023-10-12,C03741,P0322,5,4783.99,0.2,19135.96,1785.96
O000496,2023-01-13,C02410,P0196,1,348.0,0.2,278.4,24.4
O000497,2024-09-13,C04610,P0099,5,7326.25,0.0,36631.25,16461.25
O000498,2024-05-13,C01476,P0057,4,2498.88,0.2,7996.42,2036.42
O000499,2023-06-06,C01441,P0100,2,335.19,0.1,603.34,245.34
O000500,2024-01-07,C01648,P0116,5,6421.18,0.05,30500.6,7810.6
O000501,2023-01-14,C01796,P0219,4,5167.17,0.2,16534.94,4286.94
O000502,2024-04-20,C00237,P0373,3,3587.56,0.0,10762.68,3361.68
O000503,2024-12-08,C03884,P0078,2,390.07,0.15,663.12,137.12
O000504,2023-01-15,C01365,P0426,4,5016.04,0.2,16051.33,2111.33
O000505,2024-08-09,C02365,P0468,5,1552.23,0.05,7373.09,2048.09
O000506,2024-08-21,C02693,P0456,3,1724.05,0.1,4654.93,1684.93
O000507,2023-01-02,C02812,P0441,5,2569.91,0.15,10922.12,527.12
O000508,2023-10-04,C02009,P0213,2,6869.86,0.1,12365.75,4619.75
O000509,2023-08-27,C00944,P0102,2,2955.89,0.0,5911.78,2475.78
O000510,2024-09-06,C01451,P0469,1,4856.89,0.2,3885.51,610.51
O000511,2024-09-17,C01088,P0319,2,3919.28,0.1,7054.7,1706.7
O000512,2023-06-07,C01612,P0053,1,6162.64,0.1,5546.38,1633.38
O000513,2024-03-26,C02224,P0350,1,812.55,0.2,650.04,62.04
O000514,2024-03-23,C04617,P0304,4,4637.76,0.2,14840.83,3076.83
O000515,2023-04-27,C01230,P0018,4,1439.4,0.1,5181.84,1317.84
O000516,2023-10-01,C03470,P0481,3,4181.19,0.15,10662.03,654.03
O000517,2023-01-04,C04809,P0229,5,7262.08,0.05,34494.88,14064.88
O000518,2024-09-12,C00813,P0312,5,1271.42,0.05,6039.24,2109.24
O000519,2024-02-10,C00115,P0186,3,5297.84,0.2,12714.82,4026.82
O000520,2023-04-19,C01007,P0490,5,9070.81,0.1,40818.64,16233.64
O000521,2024-10-24,C03709,P0217,5,5989.75,0.05,28451.31,8956.31
O000522,2023-02-01,C02358,P0059,2,3337.97,0.15,5674.55,672.55
O000523,2024-09-29,C02488,P0123,3,4567.83,0.15,11647.97,3940.97
O000524,2024-05-07,C02289,P0325,3,5303.74,0.15,13524.54,1584.54
O000525,2023-04-12,C02146,P0041,3,7313.41,0.05,20843.22,9548.22
O000526,2024-01-29,C04894,P0083,4,4981.28,0.0,19925.12,5209.12
O000527,2023-08-07,C03671,P0348,4,2406.98,0.2,7702.34,546.34
O000528,2023-04-03,C02240,P0445,1,2876.17,0.2,2300.94,379.94
O000529,2023-10-29,C04707,P0040,4,702.06,0.05,2667.83,947.83
O000530,2023-12-15,C00435,P0003,2,7580.97,0.1,13645.75,5703.75
O000531,2024-07-15,C01969,P0324,5,830.81,0.2,3323.24,458.24
O000532,2023-06-06,C00507,P0110,5,1908.02,0.15,8109.08,3004.08
O000533,2023-08-14,C04120,P0314,2,6511.85,0.05,12372.52,2406.52
O000534,2024-05-29,C00874,P0420,4,477.94,0.2,1529.41,53.41
O000535,2023-06-25,C02306,P0204,5,4750.72,0.05,22565.92,3120.92
O000536,2023-02-27,C02533,P0284,2,6991.82,0.2,11186.91,2320.91
O000537,2023-11-20,C01353,P0307,1,2272.03,0.15,1931.23,645.23
O000538,2024-10-04,C03340,P0069,3,780.22,0.2,1872.53,639.53
O000539,2023-10-15,C00280,P0372,4,1286.82,0.2,4117.82,-18.18
O000540,2023-11-27,C04839,P0142,4,4187.76,0.2,13400.83,4972.83
O000541,2024-03-06,C01286,P0168,3,3593.54,0.15,9163.53,583.53
O000542,2024-08-30,C00167,P0493,4,7115.08,0.05,27037.3,7425.3
O000543,2024-07-07,C03365,P0359,5,3961.15,0.2,15844.6,149.6
O000544,2023-08-04,C02039,P0254,5,2286.9,0.15,9719.32,3179.32
O000545,2024-08-20,C02361,P0431,4,5133.76,0.1,18481.54,5737.54
O000546,2023-03-01,C03378,P0155,1,6094.72,0.2,4875.78,690.78
O000547,2024-06-06,C03261,P0230,5,4503.35,0.1,20265.08,6740.08
O000548,2023-06-21,C03257,P0375,5,8369.79,0.15,35571.61,12446.61
O000549,2024-06-01,C00114,P0224,4,3691.19,0.05,14026.52,6094.52
O000550,2024-02-25,C03074,P0146,3,4327.36,0.15,11034.77,3120.77
O000551,2023-01-18,C04879,P0443,2,231.67,0.05,440.17,154.17
O000552,2023-09-01,C04752,P0011,4,1863.66,0.05,7081.91,2173.91
O000553,2023-07-04,C03359,P0117,5,3795.26,0.0,18976.3,6486.3
O000554,2023-01-29,C04401,P0285,1,7077.04,0.2,5661.63,2029.63
O000555,2024-07-13,C00567,P0308,3,7135.47,0.2,17125.13,5170.13
O000556,2024-10-24,C01083,P0457,1,2505.86,0.2,2004.69,111.69
O000557,2024-11-02,C03199,P0127,5,365.76,0.15,1554.48,424.48
O000558,2023-01-28,C03150,P0394,1,7653.69,0.05,7271.01,2513.01
O000559,2024-02-02,C04701,P0008,4,5281.88,0.15,17958.39,434.39
O000560,2023-02-18,C00703,P0478,5,4457.51,0.0,22287.55,4157.55
O000561,2024-05-07,C02535,P0285,4,6061.48,0.05,23033.62,8505.62
O000562,2024-02-01,C03402,P0049,2,371.09,0.05,705.07,261.07
O000563,2023-08-18,C04612,P0424,5,3048.81,0.05,14481.85,5436.85
O000564,2024-11-09,C01164,P0190,3,6124.83,0.2,14699.59,5150.59
O000565,2024-04-10,C00148,P0382,4,2661.06,0.2,8515.39,2359.39
O000566,2023-02-15,C01976,P0366,1,2015.85,0.1,1814.26,368.26
O000567,2024-06-07,C01863,P0124,4,1556.03,0.15,5290.5,1382.5
O000568,2023-08-19,C02105,P0285,5,5560.64,0.2,22242.56,4082.56
O000569,2023-01-14,C02543,P0270,2,1879.5,0.15,3195.15,639.15
O000570,2023-06-24,C04878,P0331,4,4537.12,0.0,18148.48,6468.48
O000571,2023-12-15,C03685,P0069,2,526.13,0.1,947.03,125.03
O000572,2024-03-26,C02726,P0476,1,1024.36,0.1,921.92,334.92
O000573,2024-06-21,C04130,P0263,1,5365.88,0.0,5365.88,1754.88
O000574,2024-06-12,C01149,P0102,4,2910.8,0.05,11061.04,4189.04
O000575,2023-09-27,C02742,P0279,3,6225.92,0.1,16809.98,6249.98
O000576,2024-07-04,C01444,P0458,1,2813.85,0.2,2251.08,309.08
O000577,2023-11-15,C04059,P0090,2,3512.3,0.0,7024.6,1552.6
O000578,2023-02-22,C01112,P0361,1,5192.76,0.15,4413.85,824.85
O000579,2024-10-25,C00178,P0008,1,7894.71,0.05,7499.97,3118.97
O000580,2024-02-15,C02303,P0415,3,3176.44,0.05,9052.85,3985.85
O000581,2023-11-29,C03429,P0253,5,6772.11,0.0,33860.55,16865.55
O000582,2024-09-08,C00019,P0220,4,6024.19,0.2,19277.41,6289.41
O000583,2024-10-16,C04193,P0158,1,2464.43,0.2,1971.54,598.54
O000584,2024-09-24,C01713,P0424,4,3441.94,0.15,11702.6,4466.6
O000585,2023-08-26,C02762,P0113,4,7880.3,0.05,29945.14,10609.14
O000586,2024-01-01,C03286,P0055,3,658.11,0.1,1776.9,705.9
O000587,2024-02-26,C04598,P0047,4,3942.65,0.1,14193.54,4397.54
O000588,2023-01-26,C00823,P0338,4,3445.34,0.1,12403.22,4099.22
O000589,2024-03-13,C01362,P0114,2,2265.59,0.15,3851.5,1409.5
O000590,2024-03-18,C03929,P0310,3,8946.56,0.0,26839.68,12343.68
O000591,2023-11-23,C04173,P0087,2,6019.98,0.2,9631.97,3457.97
O000592,2024-06-02,C04946,P0495,4,400.1,0.15,1360.34,196.34
O000593,2024-08-19,C02869,P0265,2,2300.39,0.1,4140.7,1712.7
O000594,2024-09-07,C01676,P0155,4,6247.54,0.05,23740.65,7000.65
O000595,2023-04-17,C03247,P0439,2,6458.23,0.05,12270.64,4804.64
O000596,2023-08-02,C00356,P0059,5,3788.52,0.2,15154.08,2649.08
O000597,2023-12-06,C02420,P0140,1,3249.84,0.0,3249.84,767.84
O000598,2024-10-19,C04381,P0126,5,1062.68,0.1,4782.06,1227.06
O000599,2023-08-21,C03329,P0127,2,451.26,0.05,857.39,405.39
O000600,2024-01-17,C04580,P0361,2,5168.41,0.15,8786.3,1608.3
O000601,2024-07-04,C04519,P0243,1,2596.11,0.1,2336.5,753.5
O000602,2023-01-25,C01735,P0235,2,2701.34,0.15,4592.28,1350.28
O000603,2023-10-26,C01349,P0086,4,9323.36,0.1,33564.1,14224.1
O000604,2024-02-03,C02348,P0217,4,7319.39,0.1,26349.8,10753.8
O000605,2024-10-09,C04986,P0384,2,6378.57,0.1,11481.43,4321.43
O000606,2024-10-27,C01264,P0035,5,6663.46,0.1,29985.57,7555.57
O000607,2023-10-02,C02018,P0216,1,8128.75,0.15,6909.44,2713.44
O000608,2024-03-28,C02484,P0241,5,3560.54,0.0,17802.7,4022.7
O000609,2023-06-19,C02258,P0199,1,3668.93,0.05,3485.48,988.48
O000610,2024-02-19,C04486,P0216,1,6759.32,0.0,6759.32,2563.32
O000611,2023-04-12,C03330,P0202,5,3931.27,0.1,17690.72,5715.72
O000612,2023-10-08,C02185,P0384,2,6552.07,0.1,11793.73,4633.73
O000613,2024-12-23,C03404,P0080,4,5620.57,0.0,22482.28,7586.28
O000614,2023-07-28,C01103,P0067,5,4633.58,0.2,18534.32,2034.32
O000615,2023-01-27,C00701,P0072,4,8535.4,0.1,30727.44,12259.44
O000616,2024-07-02,C01823,P0452,2,2309.01,0.05,4387.12,1627.12
O000617,2023-07-26,C03734,P0153,4,1531.05,0.05,5817.99,1537.99
O000618,2024-10-11,C01398,P0495,1,538.21,0.15,457.48,166.48
O000619,2024-08-11,C03866,P0432,3,9543.14,0.0,28629.42,14136.42
O000620,2023-04-30,C04473,P0234,5,346.74,0.05,1647.02,497.02
O000621,2024-01-22,C02561,P0428,5,3065.82,0.15,13029.74,5014.74
O000622,2024-01-22,C00575,P0191,4,741.54,0.2,2372.93,480.93
O000623,2023-01-02,C03206,P0210,4,5691.06,0.0,22764.24,7896.24
O000624,2023-09-04,C00411,P0078,2,525.45,0.15,893.27,367.27
O000625,2023-05-18,C00771,P0169,3,3654.45,0.0,10963.35,2776.35
O000626,2023-10-03,C04826,P0313,2,3634.52,0.05,6905.59,1343.59
O000627,2023-03-16,C02770,P0478,5,6057.98,0.0,30289.9,12159.9
O000628,2024-07-21,C02632,P0219,2,5450.85,0.15,9266.44,3142.44
O000629,2024-01-02,C03643,P0365,2,6817.51,0.15,11589.77,4461.77
O000630,2024-04-30,C02990,P0308,5,7142.3,0.0,35711.5,15786.5
O000631,2023-06-03,C03432,P0335,4,1234.73,0.1,4445.03,1525.03
O000632,2023-05-04,C02641,P0402,3,5907.95,0.15,15065.27,2591.27
O000633,2023-06-18,C03497,P0436,3,2021.93,0.2,4852.63,625.63
O000634,2023-03-06,C01238,P0264,2,3006.13,0.1,5411.03,1105.03
O000635,2024-01-05,C03229,P0242,4,5570.89,0.15,18941.03,3501.03
O000636,2024-01-21,C01704,P0248,4,2886.6,0.05,10969.08,4909.08
O000637,2023-09-10,C01532,P0354,1,5215.25,0.15,4432.96,383.96
O000638,2023-08-12,C02734,P0199,4,4497.81,0.15,15292.55,5304.55
O000639,2024-10-20,C03375,P0339,1,7304.46,0.1,6574.01,2158.01
O000640,2023-12-31,C01662,P0247,4,9017.28,0.1,32462.21,13626.21
O000641,2024-05-12,C01499,P0401,5,4154.6,0.05,19734.35,8234.35
O000642,2023-04-05,C02962,P0128,4,4037.85,0.1,14536.26,3772.26
O000643,2023-08-10,C02359,P0307,3,2168.56,0.0,6505.68,2647.68
O000644,2023-12-09,C04320,P0192,5,5664.14,0.05,26904.66,7489.66
O000645,2023-10-05,C02625,P0089,3,1040.7,0.05,2966.0,470.0
O000646,2024-07-16,C02194,P0273,3,3475.06,0.1,9382.66,4009.66
O000647,2024-06-30,C03985,P0243,4,2508.88,0.05,9533.74,3201.74
O000648,2023-11-04,C03270,P0295,5,6837.33,0.0,34186.65,9466.65
O000649,2023-03-09,C00858,P0306,4,7935.9,0.05,30156.42,12560.42
O000650,2024-01-23,C04708,P0122,3,355.04,0.1,958.61,409.61
O000651,2023-10-27,C00444,P0470,1,2878.14,0.15,2446.42,526.42
O000652,2024-01-02,C03800,P0289,5,6390.17,0.05,30353.31,13208.31
O000653,2024-04-13,C02130,P0306,1,5681.6,0.2,4545.28,146.28
O000654,2023-11-21,C00580,P0463,5,2543.11,0.2,10172.44,2292.44
O000655,2023-10-24,C01531,P0274,2,3591.11,0.0,7182.22,1440.22
O000656,2023-09-07,C02800,P0052,1,4969.59,0.1,4472.63,1490.63
O000657,2024-03-11,C01708,P0429,4,3478.64,0.15,11827.38,3111.38
O000658,2024-12-16,C00678,P0490,1,7921.61,0.0,7921.61,3004.61
O000659,2023-02-22,C03646,P0278,5,7370.36,0.2,29481.44,9491.44
O000660,2024-05-06,C00323,P0362,1,1392.56,0.2,1114.05,26.05
O000661,2024-08-19,C00747,P0121,2,371.71,0.05,706.25,120.25
O000662,2023-09-14,C03163,P0487,1,3777.59,0.0,3777.59,1189.59
O000663,2024-02-27,C03694,P0061,2,1863.54,0.2,2981.66,571.66
O000664,2024-05-12,C01931,P0281,2,5171.4,0.0,10342.8,4276.8
O000665,2023-04-10,C00182,P0290,5,437.95,0.15,1861.29,126.29
O000666,2024-10-08,C02756,P0428,1,2712.45,0.15,2305.58,702.58
O000667,2023-05-12,C01602,P0427,5,5617.51,0.1,25278.8,5988.8
O000668,2024-02-21,C03465,P0401,3,4160.21,0.0,12480.63,5580.63
O000669,2023-05-27,C00429,P0181,5,5418.84,0.0,27094.2,11354.2
O000670,2023-09-08,C04321,P0287,4,7415.44,0.05,28178.67,12210.67
O000671,2023-07-03,C04304,P0192,1,5816.07,0.1,5234.46,1351.46
O000672,2023-02-24,C03955,P0443,2,173.0,0.0,346.0,60.0
O000673,2024-05-29,C00932,P0166,2,2876.48,0.05,5465.31,1223.31
O000674,2024-12-13,C02073,P0461,4,2647.8,0.1,9532.08,3956.08
O000675,2023-06-22,C01217,P0074,1,6672.02,0.05,6338.42,2504.42
O000676,2023-10-24,C00760,P0433,3,3465.33,0.0,10395.99,4596.99
O000677,2024-05-06,C04879,P0068,2,5977.27,0.15,10161.36,377.36
O000678,2023-09-20,C04984,P0203,1,4569.47,0.0,4569.47,1006.47
O000679,2023-05-26,C00431,P0138,3,8248.56,0.2,19796.54,5978.54
O000680,2024-03-10,C00997,P0045,1,200.39,0.15,170.33,13.33
O000681,2023-05-25,C04623,P0029,2,6709.96,0.2,10735.94,901.94
O000682,2023-10-12,C04239,P0081,2,3951.81,0.05,7508.44,1468.44
O000683,2023-08-26,C00272,P0409,1,4644.75,0.1,4180.28,389.28
O000684,2023-02-18,C00317,P0184,5,5543.67,0.05,26332.43,5082.43
O000685,2023-04-08,C04840,P0051,3,4658.4,0.0,13975.2,4672.2
O000686,2023-04-27,C00566,P0116,5,8195.66,0.0,40978.3,18288.3
O000687,2023-08-03,C00931,P0321,2,3842.18,0.1,6915.92,1445.92
O000688,2023-08-22,C00164,P0282,2,1871.61,0.05,3556.06,1302.06
O000689,2024-01-23,C00554,P0411,2,384.65,0.2,615.44,99.44
O000690,2023-09-07,C02636,P0346,1,2142.28,0.05,2035.17,869.17
O000691,2024-11-26,C02913,P0468,5,1494.55,0.15,6351.84,1026.84
O000692,2023-11-08,C03655,P0109,3,2691.22,0.05,7669.98,2164.98
O000693,2023-11-02,C02522,P0371,2,5036.7,0.1,9066.06,2772.06
O000694,2023-06-27,C00313,P0201,5,4863.01,0.0,24315.05,8670.05
O000695,2024-03-15,C02364,P0215,3,1000.15,0.15,2550.38,750.38
O000696,2024-08-20,C00192,P0469,2,4631.17,0.0,9262.34,2712.34
O000697,2024-10-13,C00265,P0319,3,3738.29,0.15,9532.64,1510.64
O000698,2023-10-11,C00497,P0344,4,3094.15,0.05,11757.77,4477.77
O000699,2023-07-01,C02516,P0192,5,6368.57,0.1,28658.56,9243.56
O000700,2023-12-31,C02746,P0040,5,678.33,0.05,3222.07,1072.07
O000701,2023-12-09,C00775,P0419,4,351.16,0.0,1404.64,652.64
O000702,2024-01-15,C02050,P0004,2,2922.82,0.15,4968.79,2042.79
O000703,2023-10-01,C03908,P0407,3,506.6,0.0,1519.8,598.8
O000704,2023-06-11,C03576,P0192,4,7032.98,0.15,23912.13,8380.13
